DateTimeUTC,BsR_S12,BbsR_S12,BaCorr2_A13,SSA_700,D3,D24,D27,V_D15,V_D24,Nfrac_coarse
2017-08-18 14:00:00,6.77,1.06,1.57,0.85512913,649.5651958,1.206691235,0.731991818,3.73958006,1.013999922,0.001270085
2017-08-18 15:00:00,8.06,1.27,1.86,0.85271057,1063.239938,1.29495713,0.524975006,5.035722707,1.105537951,0.001047852
2017-08-18 16:00:00,7.62,1.26,1.46,0.87438754,1796.264575,1.692748494,0.6853125,3.910855212,1.437661157,0.000938575
2017-08-18 17:00:00,3.08,0.61,0.57,0.879437518,1052.541401,1.345780155,0.69787154,1.506315915,1.152877568,0.001487277
2017-08-18 18:00:00,2.2,0.39,0.5,0.854567356,488.3063573,1.280313334,0.88750056,1.181786645,1.087731273,0.002266426
2017-08-18 19:00:00,5.54,0.79,1.12,0.869386141,329.9129393,1.267289235,0.837582152,2.512486855,1.073707246,0.001286184
2017-08-18 20:00:00,6.52,0.98,1.05,0.892390628,334.0659199,0.483658958,0.081503268,2.547380409,0.406880396,0.000515406
2017-08-18 21:00:00,0.59,0.08,0.0,0.838849517,216.4964682,0.557262234,0.314395058,0.16585277,0.471663253,0.003138498
2017-08-18 22:00:00,1.49,0.26,0.33,0.848581381,158.1039456,1.066195231,0.61054208,0.820103972,0.906677798,0.003053808
2017-08-18 23:00:00,2.51,0.31,0.53,0.859833141,154.7136456,0.956831176,0.364667263,1.071566099,0.80742127,0.002085526
2017-08-19 00:00:00,2.48,0.29,0.34,0.902856606,136.7608719,0.15354132,0.112625367,0.746923952,0.125885266,0.000438378
2017-08-19 01:00:00,1.79,0.32,0.31,0.887236729,124.0269987,0.388585741,0.1480598,0.58593637,0.330134679,0.001015912
2017-08-19 02:00:00,1.33,0.11,0.16,0.914906163,176.440334,0.802526053,0.385095217,0.417195904,0.674998221,0.002434086
2017-08-19 03:00:00,2.18,0.37,0.29,0.912574182,207.28837,0.377155008,0.187959439,0.701721095,0.321914044,0.001228787
2017-08-19 04:00:00,2.14,0.27,0.27,0.914877042,207.6835111,0.316537947,0.165557709,0.890321513,0.265526506,0.001028736
2017-08-19 05:00:00,2.54,0.32,0.29,0.938118314,201.5344761,0.455225576,0.157170329,0.999618387,0.395576273,0.000936343
2017-08-19 06:00:00,2.42,0.36,0.35,0.924451611,189.0785666,0.264070366,0.060037959,1.11512092,0.211880565,0.001237616
2017-08-19 07:00:00,2.44,0.3,2.11,0.613714706,333.6728979,0.494649908,0.183620049,1.16147717,0.410153431,0.001080601
2017-08-19 08:00:00,2.13,0.32,0.42,0.893517179,373.7327353,0.431386493,0.162688152,1.12976375,0.365668722,0.000956691
2017-08-19 09:00:00,1.83,0.23,0.37,0.885825484,383.5768258,0.312986379,0.185702615,0.739216186,0.266949908,0.001208659
2017-08-19 10:00:00,2.23,0.36,0.48,0.874174137,212.9265849,0.422797201,0.013770381,1.120658328,0.353917747,0.001296326
2017-08-19 11:00:00,2.66,0.44,0.47,0.895223471,235.1846313,0.325141979,0.066808133,1.162843176,0.277980487,0.001017458
2017-08-19 12:00:00,2.76,0.37,0.41,0.904191323,525.4128536,0.343081964,0.177167842,1.469119706,0.281839722,0.000754025
2017-08-19 13:00:00,2.87,0.56,0.52,0.891517876,1015.943074,0.277540116,0.121698642,1.526301138,0.231841814,0.000476956
2017-08-19 14:00:00,2.78,0.39,0.39,0.919480374,805.6818058,0.402923605,0.037328256,1.267787267,0.34535973,0.000691893
2017-08-19 15:00:00,3.08,0.69,0.76,0.853147987,846.2593379,0.331023818,0.100970103,1.551584546,0.272680352,0.000617241
2017-08-19 16:00:00,3.83,0.62,0.75,0.877810043,1016.627377,0.375393542,0.133545077,1.686918276,0.316998425,0.000714819
2017-08-19 17:00:00,4.06,0.71,0.64,0.898508227,1145.836371,0.386043984,0.02463059,1.520537231,0.320453216,0.000597697
2017-08-19 18:00:00,2.73,0.5,0.49,0.885362234,933.3890085,0.486124039,0.151393252,1.109678044,0.415732036,0.000839231
2017-08-19 19:00:00,3.66,0.54,0.6,0.896882602,1070.471382,0.583489252,0.215815866,1.532007861,0.498209378,0.001017441
2017-08-19 20:00:00,4.45,0.68,0.72,0.898082536,874.1395242,0.85499172,0.113909437,1.880196219,0.728519924,0.001116308
2017-08-19 21:00:00,4.53,0.7,0.7,0.901658508,723.1471051,0.708880428,0.160856754,1.688606387,0.597143044,0.001054168
2017-08-19 22:00:00,4.19,0.55,0.65,0.89831364,809.9406621,1.152393301,0.149070124,1.778110158,0.976011996,0.001183083
2017-08-19 23:00:00,4.11,0.55,0.53,0.917698116,1095.613938,1.176413705,0.165231038,1.747634088,1.000960409,0.001512472
2017-08-20 00:00:00,2.65,0.4,0.42,0.897452187,1419.382719,1.204114464,0.223511325,1.241518543,1.008292118,0.001545738
2017-08-20 01:00:00,1.6,0.28,0.1,0.956751873,2340.161043,1.492014282,0.223759878,0.779257284,1.26960782,0.001323723
2017-08-20 02:00:00,1.11,0.05,0.15,0.900513074,3052.134148,1.255527118,0.189942818,0.503726786,1.082221464,0.001039282
2017-08-20 03:00:00,1.04,0.17,0.15,0.895155327,2570.97145,0.776688212,0.204753891,0.508451414,0.65550521,0.000755533
2017-08-20 04:00:00,1.86,0.18,0.13,0.968368087,880.5282223,0.46417277,0.053560832,0.540022291,0.394945959,0.000899069
2017-08-20 05:00:00,3.64,0.41,0.4,0.937192016,475.1358209,0.273730515,0.061179651,0.770534537,0.228935708,0.000753312
2017-08-20 06:00:00,3.46,0.51,0.41,0.941437541,414.8286183,0.32489703,0.070059895,0.809021058,0.276634483,0.000900537
2017-08-20 07:00:00,4.66,0.64,0.52,0.941896947,280.3210374,0.306064783,0.039631451,1.632952596,0.255844025,0.001368603
2017-08-20 08:00:00,2.77,0.35,0.41,0.925324496,434.5152653,0.347992286,0.124366771,0.948701619,0.296246191,0.001955744
2017-08-20 09:00:00,2.62,0.36,0.43,0.912369058,503.4386966,0.557587125,0.023713434,0.510919416,0.466722496,0.00217389
2017-08-20 10:00:00,4.94,0.58,0.66,0.935942189,783.6445722,0.482382083,0.0405563,1.241063815,0.401616215,0.001260218
2017-08-20 11:00:00,3.87,0.64,0.65,0.898894417,312.5111305,0.375878799,0.074127784,0.898570111,0.315551087,0.001541218
2017-08-20 12:00:00,5.13,0.74,0.7,0.924579124,338.1610788,0.384564949,0.111840683,1.511587656,0.323649667,0.001057982
2017-08-20 13:00:00,4.54,0.63,0.86,0.885275742,207.9230353,0.660480935,0.156101899,2.054317918,0.556261336,0.00212881
2017-08-20 14:00:00,4.82,0.52,0.73,0.907632071,192.2738111,0.969026487,0.19169899,1.69375302,0.832333366,0.001666855
2017-08-20 15:00:00,4.96,0.66,0.71,0.911507867,356.1508615,1.050255911,0.210329487,1.986929814,0.894894417,0.001686105
2017-08-20 16:00:00,3.48,0.55,0.35,0.941572151,498.0489493,1.275502306,0.227564188,1.446355369,1.075179431,0.002034138
2017-08-20 17:00:00,2.06,0.31,0.15,0.961787277,451.0591666,1.201346183,0.209822804,0.7757919,1.022645443,0.003194166
2017-08-20 18:00:00,2.52,0.38,0.32,0.931162043,513.4412472,1.495266082,0.332179799,0.909954637,1.284219171,0.003412684
2017-08-20 19:00:00,4.23,0.51,0.68,0.903515355,164.4925225,1.118335814,0.207667847,1.829854993,0.948179017,0.00278779
2017-08-20 20:00:00,7.73,0.89,1.2,0.90527251,90.54974139,0.289122696,0.15107538,2.25653701,0.240747155,0.00143711
2017-08-20 21:00:00,8.84,0.98,1.33,0.907136858,66.58837003,0.440059475,0.065571533,2.400276422,0.373606748,0.001769199
2017-08-20 22:00:00,7.86,0.71,1.14,0.909594187,104.7290143,0.478111121,0.074365667,1.902655396,0.404985157,0.002364039
2017-08-20 23:00:00,6.98,0.77,1.01,0.910410102,81.53811142,0.741253813,0.04917775,1.773810428,0.629756465,0.004712312
2017-08-21 00:00:00,9.04,0.96,1.31,0.911714363,91.62922122,0.58017802,0.100146749,2.292853009,0.480300657,0.005530368
2017-08-21 01:00:00,10.27,1.38,1.42,0.91525857,70.77462095,0.824119497,0.024710674,2.396403575,0.702116516,0.004343275
2017-08-21 02:00:00,8.05,0.93,1.11,0.914431092,85.33538939,0.546977662,0.062337369,1.999840324,0.4547836,0.004840652
2017-08-21 03:00:00,6.33,0.78,0.73,0.931031376,178.8567194,0.488284999,0.041866898,1.268321657,0.406739139,0.005567442
2017-08-21 04:00:00,2.6,0.21,0.42,0.901559698,379.9524812,0.528207458,0.058131424,0.479853427,0.441548677,0.005374229
2017-08-21 05:00:00,3.89,0.59,0.51,0.921826325,313.7164889,0.416393517,0.124701135,0.98816916,0.354680418,0.004364949
2017-08-21 06:00:00,4.49,0.49,0.62,0.920783402,249.2500517,0.33466747,0.04740927,0.856370722,0.281107012,0.002961097
2017-08-21 07:00:00,2.49,0.32,0.52,0.878528651,1198.227102,0.318409453,0.026938799,0.528705361,0.278397183,0.00131276
2017-08-21 08:00:00,3.18,0.3,0.35,0.947184326,254.7898005,0.351181352,0.084044441,1.122250088,0.294149114,0.00289746
2017-08-21 09:00:00,2.75,0.37,0.72,0.831735492,339.7019979,0.354926176,0.020238709,0.295455315,0.304627558,0.002375483
2017-08-21 10:00:00,0.52,0.13,-0.01,0.868176794,187.4411615,0.438594396,0.058031597,0.160240578,0.379732308,0.003233078
2017-08-21 11:00:00,0.67,0.2,0.06,0.930870029,76.33528594,0.317552447,0.038711616,0.258692394,0.271703508,0.007662379
2017-08-21 12:00:00,0.45,0.09,0.03,0.977936579,75.72487957,0.248104139,0.105141699,0.215066138,0.21303588,0.002814715
2017-08-21 14:00:00,4.25,0.45,0.47,0.931769145,88.76207773,0.161237009,0.059112004,0.799481565,0.139106084,0.001221165
2017-08-21 15:00:00,7.78,0.8,0.8,0.936532813,90.95348012,0.046923754,0.060339806,0.922513212,0.038370542,0.000509181
2017-08-21 16:00:00,6.63,0.59,0.67,0.938773632,90.25511749,0.227891938,0.063573969,0.758372268,0.191855074,0.00164184
2017-08-21 17:00:00,4.22,0.41,0.34,0.949092602,257.0070124,1.06191013,0.551679139,0.921798368,0.901916804,0.002742782
2017-08-21 18:00:00,0.73,0.18,0.06,0.950128715,266.0820366,1.061771276,0.551694097,0.930470314,0.902134536,0.002735406
2017-08-21 19:00:00,4.84,0.57,0.5,0.937898303,243.087763,1.061805026,0.551495416,0.921497866,0.901804243,0.002779279
2017-08-21 20:00:00,6.29,0.59,0.6,0.943419302,235.896335,1.061855747,0.551401293,0.916097472,0.901653976,0.002788347
2017-08-21 21:00:00,6.72,0.56,0.67,0.939406771,250.8855227,1.061655529,0.551315859,0.914445074,0.90172373,0.00273981
2017-08-21 22:00:00,4.92,0.56,0.52,0.933789607,298.8216974,1.061613843,0.55140837,0.918255635,0.901770688,0.002617989
2017-08-21 23:00:00,5.08,0.58,0.66,0.923214955,304.5159957,1.061796843,0.551436615,0.920076779,0.901646527,0.002604787
2017-08-22 00:00:00,10.18,1.15,1.24,0.928272984,260.5216769,1.061995052,0.551418954,0.903771662,0.901545464,0.002690621
2017-08-22 01:00:00,13.71,1.46,1.56,0.934419667,258.3794288,1.061709099,0.55119862,0.897128411,0.901205665,0.002681305
2017-08-22 02:00:00,12.45,1.16,1.47,0.926266234,257.9979149,1.06274378,0.551442962,0.903217894,0.90184652,0.002687264
2017-08-22 03:00:00,13.15,1.41,2.38,0.908484934,242.3388245,1.060372169,0.550846251,0.893349422,0.902798458,0.002727479
2017-08-22 04:00:00,11.95,1.26,2.15,0.907980485,257.4301733,1.060882444,0.551239244,0.899338729,0.902569678,0.002693977
2017-08-22 05:00:00,9.61,1.09,1.78,0.903942156,286.6525749,1.061197458,0.55124002,0.904410239,0.902084368,0.002626012
2017-08-22 06:00:00,6.31,0.72,1.28,0.891679232,363.0195937,1.060998489,0.551420935,0.917159644,0.901961721,0.002454417
2017-08-22 07:00:00,5.46,0.69,1.14,0.888534501,300.1062042,1.061299163,0.551503425,0.916352844,0.902068255,0.002614471
2017-08-22 08:00:00,5.86,0.5,1.2,0.894696409,403.3243801,0.670975994,0.070969825,1.472108958,0.574952125,0.006828574
2017-08-22 09:00:00,7.27,0.86,1.37,0.905345619,391.5413684,0.507339512,0.085121669,0.958155008,0.432991291,0.003771803
2017-08-22 10:00:00,9.28,1.01,1.71,0.91118085,254.9796867,0.546170721,0.062337369,1.179848319,0.470069194,0.004180505
2017-08-22 11:00:00,8.25,0.84,1.43,0.913638141,442.7084942,0.845151167,0.024615671,1.424160786,0.714217105,0.003733527
2017-08-22 12:00:00,6.83,0.69,1.25,0.907334958,556.1551175,0.779517748,0.041868099,0.990419672,0.645938865,0.003955843
2017-08-22 13:00:00,6.96,0.9,1.29,0.911490346,1351.132632,0.90428469,0.141830556,1.223913234,0.776730893,0.002722064
2017-08-22 14:00:00,4.6,0.48,0.85,0.907274223,1241.505583,0.545307172,0.115745321,0.926475385,0.455263895,0.002240055
2017-08-22 15:00:00,4.4,0.67,1.06,0.879401486,1404.947915,0.499885287,0.168414288,1.185620653,0.420449786,0.001534976
2017-08-22 16:00:00,5.88,0.78,1.43,0.872804267,1278.732924,0.485933902,0.169864682,1.772729835,0.417032525,0.001293755
2017-08-22 17:00:00,5.84,0.89,1.18,0.893446901,728.5580287,0.346245825,0.132150582,1.16776695,0.284711344,0.001091284
2017-08-22 18:00:00,3.4,0.4,1.0,0.850731653,395.8548072,0.770185555,0.207356095,0.458648127,0.660806852,0.003113561
2017-08-22 19:00:00,2.86,0.4,1.19,0.794337605,421.8872499,1.085099462,0.116903039,0.94976367,0.920145568,0.00391974
2017-08-22 20:00:00,1.18,0.05,0.24,0.89566965,263.3497414,0.697308788,0.207512288,0.227701809,0.578629996,0.003889204
2017-08-22 21:00:00,0.93,0.12,0.22,0.869798775,272.4659199,0.411584086,0.08936385,0.732472332,0.351154156,0.002511252
2017-08-22 22:00:00,0.66,0.02,0.15,0.89014478,299.2990867,0.185454445,0.098654667,0.482044876,0.148938284,0.001726453
2017-08-22 23:00:00,0.7,-0.09,0.09,0.926903628,218.0575292,0.459365297,0.276991015,0.605679834,0.387622977,0.001216023
2017-08-23 00:00:00,0.44,0.07,0.1,0.87046672,236.2991902,0.516243439,0.232961684,0.317651822,0.441211974,0.00114375
2017-08-23 01:00:00,0.52,0.06,0.14,0.832739741,300.9340801,0.267463641,0.236348728,0.263014189,0.2223536,0.000849972
2017-08-23 02:00:00,0.76,0.03,0.17,0.890475173,328.0053406,0.286833398,0.102053823,0.210965554,0.242329674,0.00053227
2017-08-23 03:00:00,0.35,0.1,0.08,0.862742613,204.3201241,0.346041792,0.054558443,0.126819464,0.29708521,0.000557069
2017-08-23 04:00:00,0.16,0.0,0.07,0.897544932,187.8840106,0.06795765,0.053648514,0.212062508,0.057299928,0.000502227
2017-08-23 05:00:00,0.22,-0.11,0.06,0.886842131,210.1233456,0.088043759,0.110592477,0.164443957,0.071971611,0.00055566
2017-08-23 06:00:00,0.61,0.2,0.06,0.943187066,264.0016019,0.126701275,0.059120803,0.1284418,0.106906747,0.000343295
2017-08-23 07:00:00,1.17,0.31,0.22,0.929860997,529.4457958,0.084873214,0.077591032,0.525148831,0.073348853,0.000181675
2017-08-23 08:00:00,1.84,0.39,0.37,0.891372987,454.4320644,0.083419779,0.023713434,0.689013698,0.066042202,0.000134508
2017-08-23 09:00:00,2.34,0.34,0.55,0.864749417,220.3933324,0.062009274,0.047092505,1.080927268,0.049418282,0.000132767
2017-08-23 10:00:00,2.74,0.42,0.85,0.845620309,362.4312546,0.145390619,0.106439584,1.238306595,0.119219234,0.000257335
2017-08-23 11:00:00,2.55,0.34,0.84,0.830127139,543.6911098,0.68405671,0.344463208,0.851742772,0.580494431,0.000637303
2017-08-23 12:00:00,3.1,0.44,0.99,0.831946068,403.7409546,0.874473337,0.554537943,1.05787173,0.731461176,0.000920501
2017-08-23 13:00:00,4.33,0.58,1.17,0.855791796,561.0643003,0.612962884,0.250806169,1.458700749,0.514000781,0.000533575
2017-08-23 14:00:00,4.45,0.86,1.27,0.859976267,759.4320467,0.672032878,0.20628338,1.774256148,0.567648825,0.000474521
2017-08-23 15:00:00,5.68,0.96,1.85,0.832106587,749.8454854,1.064265037,0.671852694,1.814786682,0.91043901,0.000732608
2017-08-23 16:00:00,7.03,1.19,2.25,0.830129302,840.227705,1.045427767,0.55316349,2.891823176,0.890135033,0.000687376
2017-08-23 17:00:00,9.29,1.53,3.02,0.828199117,750.788973,1.75680324,0.973002007,3.285854797,1.500936234,0.000946056
2017-08-23 18:00:00,13.12,2.04,5.68,0.785592685,261.6531875,1.931888236,0.650444237,6.099639789,1.661656105,0.001332583
2017-08-23 19:00:00,16.98,2.64,8.14,0.767712612,62.0614748,2.084480873,0.86741924,7.759149253,1.776623475,0.001522884
2017-08-23 20:00:00,14.35,2.2,5.98,0.790608191,111.8904891,2.231838123,1.047196765,6.499072063,1.897498004,0.001922751
2017-08-23 21:00:00,12.1,1.64,4.53,0.806538149,79.5109236,2.513042731,1.331557158,5.301182215,2.122196165,0.00248362
2017-08-23 22:00:00,12.62,1.86,4.66,0.813482307,66.26704005,4.183048622,1.645249715,5.859741914,3.562079611,0.00374541
2017-08-23 23:00:00,11.79,1.6,3.96,0.827806764,88.20828727,3.655646814,2.117648993,4.746221762,3.095874464,0.003937666
2017-08-24 00:00:00,11.29,1.6,3.86,0.826143545,110.0199172,3.838442932,1.950402852,5.176576407,3.274365431,0.004305966
2017-08-24 01:00:00,10.99,1.54,3.68,0.827888142,107.1078912,5.793359438,2.790870367,5.190121208,4.921316944,0.005544021
2017-08-24 02:00:00,10.65,1.53,3.27,0.839784158,150.7263957,5.063570748,2.693431529,4.187881866,4.308591173,0.005122252
2017-08-24 03:00:00,9.52,1.43,2.84,0.843910644,195.4827013,4.803666686,2.667013173,3.150691457,4.090623193,0.005332541
2017-08-24 04:00:00,6.03,0.7,1.96,0.83312793,325.3394385,4.839085377,2.49136025,2.848067225,4.137115949,0.006516975
2017-08-24 05:00:00,8.63,1.12,2.83,0.828863449,317.0249653,4.168822994,2.053004383,4.09752755,3.529328608,0.004752362
2017-08-24 06:00:00,7.69,1.07,2.5,0.830038695,347.1165745,3.494996107,1.664030851,3.837809636,2.967056198,0.004274033
2017-08-24 07:00:00,6.53,0.96,2.11,0.832665989,320.546313,2.46909155,1.142062175,2.907516768,2.111004569,0.003298869
2017-08-24 08:00:00,7.21,0.89,2.33,0.8314537,1005.992712,3.654705994,1.845494488,3.677677967,3.119740591,0.003216601
2017-08-24 09:00:00,6.04,0.87,1.97,0.830032084,554.5233634,3.66686044,1.776136607,2.763135293,3.146130534,0.003899709
2017-08-24 10:00:00,7.22,1.08,2.48,0.822796962,355.5114231,2.882386,1.88300327,2.9847154,2.458442841,0.003059209
2017-08-24 11:00:00,8.19,1.09,2.88,0.810489075,593.4000178,2.615760434,1.343598424,3.708658925,2.242298258,0.002150918
2017-08-24 12:00:00,9.48,1.35,3.2,0.812602541,521.3415576,2.319241638,1.111012595,4.918133936,1.974142003,0.001731001
2017-08-24 13:00:00,9.71,1.55,3.09,0.819251769,290.365317,2.069018361,1.048855522,4.533651472,1.734245373,0.002024127
2017-08-24 14:00:00,7.51,1.22,2.52,0.807789287,273.1834255,2.960957855,1.422724819,3.683222399,2.5042385,0.002561211
2017-08-24 15:00:00,5.06,0.74,1.61,0.818950167,355.340334,2.770613243,1.554129642,2.655446212,2.356774044,0.00345683
2017-08-24 16:00:00,7.07,1.22,2.31,0.813097485,285.429635,2.491193862,1.461109899,3.480707647,2.107959617,0.002761268
2017-08-24 17:00:00,8.75,1.38,2.62,0.825781585,231.4135599,2.255879547,0.90295425,4.027715489,1.923861651,0.00198083
2017-08-24 18:00:00,8.48,1.35,2.44,0.832810796,281.5272056,1.572541759,0.587134155,3.861073492,1.340052062,0.001461187
2017-08-24 19:00:00,4.8,0.78,1.36,0.834634253,229.6797724,1.927973422,0.896784691,2.47228454,1.62569975,0.002695776
2017-08-24 20:00:00,6.57,0.98,1.81,0.840832112,125.9070814,2.020123738,0.835842923,2.842001379,1.717788476,0.002849043
2017-08-24 21:00:00,7.94,1.17,2.21,0.839605166,136.3960544,2.012069913,1.117158509,3.474893253,1.697718773,0.002901693
2017-08-24 22:00:00,8.2,1.15,2.14,0.848106567,104.2852342,1.274605238,0.884505319,3.313560926,1.073878778,0.00201886
2017-08-24 23:00:00,8.22,1.27,2.36,0.837111767,80.13295995,2.248954937,1.1555433,3.369902388,1.887265861,0.003130579
2017-08-25 00:00:00,7.5,1.07,1.95,0.84674379,129.4033427,2.944344411,1.166708129,3.658953972,2.490785074,0.003443982
2017-08-25 01:00:00,8.6,1.31,2.65,0.827830661,104.4365952,2.746966078,0.984442607,3.92411551,2.341563506,0.003339781
2017-08-25 02:00:00,9.19,1.4,2.78,0.829312833,67.97987587,2.410272511,1.186907338,3.836825394,2.054692475,0.003416329
2017-08-25 03:00:00,7.66,1.12,2.12,0.839002125,113.1788592,2.095288166,0.879079516,3.390434231,1.762950663,0.00332254
2017-08-25 04:00:00,7.3,1.15,2.67,0.799902784,106.5320467,2.095033874,1.156091594,3.57206364,1.764345392,0.00314103
2017-08-25 05:00:00,18.13,2.78,7.13,0.793341639,49.93144377,2.118882479,1.091239236,10.23166501,1.797026552,0.002356942
2017-08-25 06:00:00,17.32,2.53,5.33,0.834700722,127.7753273,2.237270247,0.920047772,7.637680281,1.899164721,0.002729405
2017-08-25 07:00:00,16.82,2.05,3.42,0.891275273,329.3424531,2.597926719,1.14723761,3.781267045,2.196291217,0.003496362
2017-08-25 08:00:00,19.32,2.71,5.62,0.851364966,162.0725019,2.974952418,1.476577294,6.649994442,2.499285865,0.00410777
2017-08-25 09:00:00,19.19,2.58,5.78,0.847841142,184.3886626,6.722842667,4.06079748,7.706645603,5.737905561,0.00729475
2017-08-25 10:00:00,19.89,2.66,5.81,0.850578143,471.5624915,8.985660283,5.748589453,7.397645651,7.617568868,0.007971814
2017-08-25 11:00:00,16.9,2.15,4.19,0.869417787,389.1058578,8.463967586,5.074805657,5.427017274,7.17928082,0.009079368
2017-08-25 12:00:00,15.59,2.1,3.84,0.867747911,134.9344761,8.35563684,5.033798302,5.133134299,7.048094046,0.010998317
2017-08-25 13:00:00,14.93,1.84,3.62,0.867986736,187.6144732,8.334676851,4.676746786,5.182002922,7.074040918,0.010227906
2017-08-25 14:00:00,16.11,2.25,4.03,0.863541851,432.8291178,8.031343919,5.059030132,5.702693537,6.803708375,0.008877098
2017-08-25 15:00:00,15.61,1.91,3.83,0.864110051,538.7448825,7.750447965,4.579328075,5.424768164,6.630942762,0.008086344
2017-08-25 16:00:00,15.13,1.9,3.68,0.865439135,428.0071849,6.051003494,4.387009071,5.090748649,5.135014877,0.006727823
2017-08-25 17:00:00,15.51,1.98,3.77,0.864044941,496.9950377,7.799010706,4.655611564,5.708810616,6.625149468,0.007009893
2017-08-25 18:00:00,16.33,2.07,3.52,0.877972756,547.8453997,7.657786852,5.223164945,5.208139185,6.499468202,0.006431904
2017-08-25 19:00:00,16.12,2.07,3.07,0.890169368,586.966109,7.578717391,4.410564052,4.611571409,6.463844856,0.005735879
2017-08-25 20:00:00,16.05,1.96,2.93,0.893302196,586.3301167,7.836401284,4.27286993,4.482389795,6.639655544,0.005857755
2017-08-25 21:00:00,16.67,1.89,2.8,0.903443216,475.7398167,9.044995428,5.670721535,4.213876333,7.671569166,0.007152943
2017-08-25 22:00:00,17.46,1.88,2.36,0.92562001,257.9806,9.548455828,5.635860903,2.533488879,8.141774903,0.011369442
2017-08-25 23:00:00,20.06,1.94,2.32,0.939891863,165.339335,9.044439096,4.848889805,1.497464093,7.67579053,0.018507779
2017-08-26 00:00:00,23.55,1.98,2.44,0.948153406,124.8019122,10.68646454,7.401597941,1.42564471,9.068612155,0.025641211
2017-08-26 01:00:00,23.8,2.2,2.36,0.95009538,124.27867,13.05723953,9.058628596,1.380262292,11.12180408,0.029568357
2017-08-26 02:00:00,22.5,2.04,2.38,0.94957777,167.925379,16.54499338,11.03846342,1.369537592,14.06294995,0.034219833
2017-08-26 03:00:00,17.4,1.64,2.56,0.943046808,161.3794621,20.84455763,13.80662579,1.195045286,17.74034482,0.040112386
2017-08-26 04:00:00,13.25,1.11,1.92,0.943615799,134.1546003,19.68068236,13.70131435,1.108645627,16.69949708,0.045290458
2017-08-26 05:00:00,14.8,1.43,2.23,0.939855697,164.1293069,17.59082871,11.67179352,1.295182448,14.91380081,0.031721093
2017-08-26 06:00:00,16.5,1.58,2.46,0.939247414,187.6741037,13.62314304,8.881148962,1.97040295,11.61200257,0.021812603
2017-08-26 07:00:00,15.55,1.45,2.41,0.936180627,196.4600621,10.7588183,6.737715938,1.680368034,9.157213867,0.018313684
2017-08-26 08:00:00,16.42,1.74,2.73,0.929710067,363.3365095,12.25003643,7.833670208,3.242965752,10.4127883,0.013961797
2017-08-26 09:00:00,16.94,1.71,2.9,0.924886986,418.383718,13.24211198,9.200236837,2.341723779,11.23320269,0.012965707
2017-08-26 10:00:00,17.1,1.87,2.9,0.926071568,410.7741037,13.87524558,7.940566489,2.442710575,11.79557463,0.0111386
2017-08-26 11:00:00,15.93,1.66,2.67,0.925249269,262.7153687,12.69565257,8.070342797,2.518299101,10.81252519,0.012603215
2017-08-26 12:00:00,15.83,1.8,2.76,0.922457093,435.0235525,13.28633997,7.835866451,2.065961248,11.31340561,0.010252084
2017-08-26 13:00:00,14.81,1.66,2.85,0.910883698,360.0829082,12.86978467,7.702782489,3.165720928,10.93728556,0.009447223
2017-08-26 14:00:00,13.47,1.32,2.52,0.912153864,555.341661,11.79169575,6.962831338,2.874205473,10.01287339,0.010019233
2017-08-26 15:00:00,14.97,1.66,2.82,0.910911753,1378.695762,10.46729249,6.587261465,3.563101089,8.898850578,0.006616724
2017-08-26 16:00:00,14.63,1.7,2.75,0.908340406,1234.513542,9.344762606,6.130345996,2.676176291,7.930868492,0.00688114
2017-08-26 17:00:00,14.84,1.67,2.81,0.907518066,939.0537905,9.4377521,5.899601931,2.814704533,8.039810275,0.006754025
2017-08-26 18:00:00,14.81,1.57,3.39,0.886300634,881.2343904,9.730444896,6.749375625,2.88485002,8.257789329,0.007171054
2017-08-26 19:00:00,15.15,1.56,2.9,0.907185379,656.8226393,11.45211663,6.239220628,2.60718387,9.743384144,0.007936398
2017-08-26 20:00:00,14.66,1.69,2.76,0.909539863,858.8630767,11.10443126,6.048874332,2.066373006,9.433529572,0.007472995
2017-08-26 21:00:00,14.77,1.73,2.71,0.911257145,732.3131107,11.18617425,7.38179984,3.040148314,9.464950534,0.007863524
2017-08-26 22:00:00,14.99,1.57,2.51,0.920381502,421.2880774,10.55007971,6.080103389,2.177076709,8.969989204,0.00966377
2017-08-26 23:00:00,16.18,1.54,2.57,0.925901386,353.4913167,10.88192272,6.908906569,2.071213406,9.222103859,0.010643106
2017-08-27 00:00:00,16.48,1.56,2.65,0.923756105,370.7711571,10.15376504,6.09705048,1.933049656,8.646031558,0.009681568
2017-08-27 01:00:00,17.07,1.82,2.71,0.925271027,399.2738111,10.43135588,6.486028351,2.417685807,8.889935471,0.010144547
2017-08-27 02:00:00,16.63,1.8,2.62,0.925359181,398.7877671,10.83370132,7.311883504,1.642854598,9.210670439,0.012311823
2017-08-27 03:00:00,17.98,1.8,2.59,0.933370616,365.9197281,11.05448871,7.272264696,1.612487437,9.354756726,0.01404686
2017-08-27 04:00:00,19.49,1.89,2.6,0.939579349,446.686647,11.507061,7.375921775,1.261379569,9.76140284,0.015178877
2017-08-27 05:00:00,20.07,1.77,2.63,0.939998949,479.929635,11.43002624,7.212315699,1.552510202,9.734755395,0.014867924
2017-08-27 06:00:00,18.69,1.88,2.52,0.937454188,425.5355963,12.86953,8.002924508,1.678773381,10.92151032,0.014812689
